ID	EDAD	INGRESOS	GENERO	ESTADO_CIVIL	NUM_HIJOS	NUM_TARJETAS	MODALIDAD_PAGO	HIPOTECA	PRESTAMOS	RIESGO
103701	50	23550	"m"	"divsepwid"	4	5	"weekly"	"n"	3	"F"
103792	41	23546	"f"	"married"	2	4	"weekly"	"y"	1	"F"
100938	18	23540	"f"	"married"	2	1	"monthly"	"y"	2	"F"
102852	25	23537	"f"	"single"	1	1	"monthly"	"y"	1	"F"
102398	22	23536	"f"	"single"	0	2	"monthly"	"y"	1	"F"
103391	46	23531	"m"	"divsepwid"	4	6	"weekly"	"n"	3	"F"
103852	43	23528	"m"	"married"	2	3	"monthly"	"y"	2	"F"
101691	23	23527	"m"	"married"	1	2	"weekly"	"y"	2	"V"
103057	42	23524	"m"	"divsepwid"	3	6	"weekly"	"y"	2	"V"
102544	23	23522	"f"	"single"	1	2	"weekly"	"n"	1	"F"
102232	21	23519	"f"	"single"	1	1	"monthly"	"y"	1	"F"
102713	24	23518	"m"	"single"	0	2	"monthly"	"y"	1	"F"
103784	41	23516	"f"	"married"	3	4	"monthly"	"y"	1	"F"
101982	25	23515	"m"	"married"	1	2	"monthly"	"y"	2	"F"
101393	21	23514	"f"	"married"	1	2	"monthly"	"y"	1	"F"
102686	24	23513	"m"	"single"	1	2	"monthly"	"y"	1	"F"
102366	22	23513	"m"	"single"	1	2	"weekly"	"y"	1	"F"
103293	45	23511	"f"	"divsepwid"	4	5	"weekly"	"y"	2	"F"
101959	25	23511	"m"	"married"	1	0	"monthly"	"y"	2	"F"
101220	30	23510	"f"	"married"	1	2	"monthly"	"y"	2	"F"
102707	24	23507	"m"	"single"	0	3	"monthly"	"y"	1	"F"
101061	19	23506	"f"	"married"	1	2	"weekly"	"y"	2	"F"
101686	28	23504	"m"	"married"	2	0	"monthly"	"y"	2	"F"
103292	45	23493	"m"	"divsepwid"	3	6	"weekly"	"n"	2	"F"
102361	22	23492	"f"	"single"	0	3	"weekly"	"y"	1	"F"
103819	42	23490	"f"	"married"	2	4	"weekly"	"y"	2	"F"
101981	25	23483	"m"	"married"	1	1	"monthly"	"y"	2	"F"
101692	23	23481	"f"	"married"	2	0	"weekly"	"y"	2	"F"
103698	50	23480	"m"	"divsepwid"	4	5	"weekly"	"n"	2	"F"
102845	25	23477	"f"	"single"	1	1	"weekly"	"n"	1	"F"
102126	20	23477	"f"	"single"	1	2	"weekly"	"y"	1	"F"
102678	24	23475	"m"	"single"	0	3	"monthly"	"n"	1	"F"
102385	22	23473	"m"	"single"	0	1	"weekly"	"n"	1	"F"
103703	50	23471	"f"	"divsepwid"	2	6	"weekly"	"y"	3	"F"
102706	24	23469	"f"	"single"	0	2	"weekly"	"n"	1	"F"
102729	24	23469	"m"	"single"	1	1	"weekly"	"y"	1	"F"
101672	23	23467	"m"	"married"	1	2	"weekly"	"y"	1	"F"
101952	25	23465	"f"	"married"	1	2	"monthly"	"y"	1	"F"
101531	22	23464	"f"	"married"	1	0	"monthly"	"y"	2	"F"
101380	21	23463	"f"	"married"	2	2	"monthly"	"y"	1	"F"
103220	44	23461	"m"	"divsepwid"	4	5	"weekly"	"y"	3	"F"
102255	21	23461	"f"	"single"	0	3	"weekly"	"n"	1	"F"
102264	21	23452	"m"	"single"	1	1	"weekly"	"n"	1	"F"
101244	33	23450	"f"	"married"	2	1	"monthly"	"y"	2	"V"
102978	41	23447	"f"	"divsepwid"	4	6	"weekly"	"y"	3	"F"
101939	25	23447	"f"	"married"	2	0	"monthly"	"y"	1	"F"
102854	25	23446	"m"	"single"	1	2	"weekly"	"n"	1	"F"
103225	44	23444	"m"	"divsepwid"	4	5	"weekly"	"y"	3	"F"
101700	23	23443	"m"	"married"	2	1	"weekly"	"y"	2	"F"
101800	24	23442	"f"	"married"	1	2	"monthly"	"y"	1	"F"
103548	48	23439	"f"	"divsepwid"	3	5	"weekly"	"y"	3	"F"
102868	25	23438	"f"	"single"	1	3	"weekly"	"n"	1	"F"
101944	25	23435	"m"	"married"	2	0	"weekly"	"y"	2	"F"
101252	20	23432	"f"	"married"	1	1	"weekly"	"y"	2	"F"
102076	20	23429	"m"	"single"	0	2	"monthly"	"y"	1	"F"
101109	19	23429	"f"	"married"	2	1	"monthly"	"y"	1	"F"
102498	23	23428	"m"	"single"	0	1	"monthly"	"n"	1	"F"
101509	22	23428	"f"	"married"	2	0	"weekly"	"y"	2	"F"
103705	50	23425	"f"	"divsepwid"	3	5	"weekly"	"n"	2	"F"
103222	44	23424	"f"	"divsepwid"	2	5	"weekly"	"n"	3	"F"
103817	42	23414	"m"	"married"	3	3	"monthly"	"y"	2	"F"
103136	43	23413	"m"	"divsepwid"	3	6	"weekly"	"n"	3	"V"
101106	37	23406	"f"	"married"	2	0	"weekly"	"y"	2	"F"
101826	31	23399	"f"	"married"	1	0	"monthly"	"y"	2	"F"
101950	25	23397	"m"	"married"	1	1	"monthly"	"y"	1	"F"
102525	34	23395	"m"	"single"	1	2	"monthly"	"n"	1	"F"
101520	22	23392	"m"	"married"	1	2	"monthly"	"y"	2	"F"
101251	32	23388	"m"	"married"	1	1	"weekly"	"y"	1	"F"
103386	46	23387	"m"	"divsepwid"	2	6	"weekly"	"y"	3	"F"
100898	18	23387	"f"	"married"	1	0	"weekly"	"y"	2	"F"
101553	22	23386	"m"	"married"	1	1	"weekly"	"y"	2	"F"
103562	48	23385	"m"	"divsepwid"	2	6	"weekly"	"n"	2	"V"
103642	49	23383	"m"	"divsepwid"	4	6	"weekly"	"n"	3	"F"
101518	30	23381	"m"	"married"	2	1	"weekly"	"y"	2	"F"
103219	31	23380	"f"	"divsepwid"	3	6	"weekly"	"n"	3	"F"
102078	20	23379	"f"	"single"	0	2	"monthly"	"n"	1	"F"
102534	23	23378	"f"	"single"	0	1	"weekly"	"y"	1	"F"
102241	21	23374	"m"	"single"	1	3	"monthly"	"n"	1	"F"
101110	19	23374	"f"	"married"	2	1	"monthly"	"y"	1	"F"
103554	48	23372	"m"	"divsepwid"	4	6	"weekly"	"n"	3	"F"
103291	45	23372	"f"	"divsepwid"	3	5	"weekly"	"y"	2	"F"
104060	49	23371	"m"	"married"	2	3	"monthly"	"y"	1	"V"
103210	44	23371	"m"	"divsepwid"	3	5	"weekly"	"n"	2	"F"
103476	47	23365	"m"	"divsepwid"	3	6	"weekly"	"n"	3	"F"
102680	24	23365	"m"	"single"	1	2	"monthly"	"y"	1	"F"
104096	50	23363	"m"	"married"	2	3	"weekly"	"y"	1	"F"
101644	33	23362	"f"	"married"	2	2	"weekly"	"y"	1	"F"
103756	40	23361	"m"	"married"	2	3	"monthly"	"y"	1	"F"
102374	32	23359	"f"	"single"	1	3	"weekly"	"n"	1	"F"
102079	20	23359	"m"	"single"	0	2	"weekly"	"n"	1	"F"
101496	22	23358	"m"	"married"	1	0	"weekly"	"y"	1	"F"
102223	21	23350	"f"	"single"	0	1	"monthly"	"n"	1	"F"
102728	24	23348	"f"	"single"	1	1	"monthly"	"n"	1	"F"
103702	31	23345	"f"	"divsepwid"	4	5	"weekly"	"n"	3	"V"
101075	19	23343	"m"	"married"	2	1	"monthly"	"y"	2	"F"
101839	24	23339	"m"	"married"	1	2	"weekly"	"y"	1	"F"
102070	20	23335	"f"	"single"	1	1	"monthly"	"n"	1	"F"
102842	25	23333	"f"	"single"	0	2	"weekly"	"n"	1	"F"
102548	23	23333	"f"	"single"	0	3	"monthly"	"y"	1	"F"
103636	49	23332	"m"	"divsepwid"	2	5	"weekly"	"n"	3	"F"
102712	24	23331	"m"	"single"	1	2	"weekly"	"y"	1	"F"
103288	45	23329	"f"	"divsepwid"	2	5	"weekly"	"y"	3	"F"
101966	25	23329	"m"	"married"	2	2	"weekly"	"y"	1	"F"
102238	21	23326	"m"	"single"	0	3	"monthly"	"n"	1	"F"
103624	49	23323	"m"	"divsepwid"	2	5	"weekly"	"n"	3	"F"
102412	22	23323	"m"	"single"	0	3	"monthly"	"y"	1	"F"
102899	40	23321	"f"	"divsepwid"	2	5	"weekly"	"n"	3	"F"
103056	30	23318	"f"	"divsepwid"	3	5	"weekly"	"y"	3	"V"
102272	32	23318	"f"	"single"	0	2	"monthly"	"n"	1	"F"
102247	21	23318	"m"	"single"	0	2	"weekly"	"y"	1	"F"
100918	18	23317	"f"	"married"	2	0	"weekly"	"y"	1	"F"
101379	21	23315	"f"	"married"	2	1	"weekly"	"y"	2	"F"
101536	22	23314	"m"	"married"	1	2	"weekly"	"y"	2	"F"
102533	23	23311	"m"	"single"	0	1	"monthly"	"y"	1	"F"
101510	22	23305	"f"	"married"	2	1	"weekly"	"y"	1	"F"
101371	21	23305	"m"	"married"	2	1	"weekly"	"y"	2	"F"
101499	22	23302	"m"	"married"	1	1	"monthly"	"y"	2	"F"
103991	47	23299	"m"	"married"	2	3	"monthly"	"y"	1	"F"
101663	23	23299	"m"	"married"	1	2	"monthly"	"y"	1	"F"
102720	24	23287	"f"	"single"	0	1	"weekly"	"y"	1	"F"
102083	20	23285	"f"	"single"	1	2	"monthly"	"y"	1	"F"
102671	24	23283	"f"	"single"	1	2	"monthly"	"y"	1	"F"
103221	44	23279	"m"	"divsepwid"	4	6	"weekly"	"n"	3	"F"
102266	21	23279	"f"	"single"	1	2	"monthly"	"n"	1	"F"
102063	20	23272	"f"	"single"	1	2	"monthly"	"n"	1	"F"
101947	25	23267	"f"	"married"	1	2	"monthly"	"y"	1	"F"
103473	47	23263	"f"	"divsepwid"	2	6	"weekly"	"y"	3	"V"
102699	24	23259	"f"	"single"	1	3	"monthly"	"n"	1	"F"
101525	22	23253	"m"	"married"	1	0	"monthly"	"y"	2	"F"
102248	21	23252	"f"	"single"	0	3	"monthly"	"y"	1	"F"
104059	49	23251	"m"	"married"	2	3	"monthly"	"y"	1	"F"
103464	47	23250	"f"	"divsepwid"	3	6	"weekly"	"y"	2	"V"
102090	20	23249	"f"	"single"	1	3	"weekly"	"y"	1	"F"
101212	37	23246	"f"	"married"	1	2	"monthly"	"y"	2	"F"
101066	19	23246	"f"	"married"	2	2	"monthly"	"y"	1	"F"
103697	38	23244	"m"	"divsepwid"	4	5	"weekly"	"y"	3	"F"
102073	20	23243	"m"	"single"	1	3	"weekly"	"y"	1	"F"
101807	35	23242	"m"	"married"	2	0	"monthly"	"y"	1	"F"
104099	50	23240	"f"	"married"	3	3	"monthly"	"y"	2	"F"
104063	49	23240	"f"	"married"	2	4	"weekly"	"y"	1	"F"
101640	23	23238	"m"	"married"	1	2	"monthly"	"y"	2	"F"
101363	21	23234	"m"	"married"	1	1	"weekly"	"y"	1	"F"
101237	36	23232	"m"	"married"	2	2	"monthly"	"y"	2	"F"
103630	49	23230	"f"	"divsepwid"	2	5	"weekly"	"y"	2	"F"
103962	26	23229	"m"	"married"	3	3	"monthly"	"y"	2	"F"
102859	25	23227	"f"	"single"	0	1	"monthly"	"y"	1	"F"
101235	20	23227	"m"	"married"	2	1	"weekly"	"y"	1	"F"
103300	45	23225	"f"	"divsepwid"	3	5	"weekly"	"y"	3	"V"
102359	22	23217	"f"	"single"	0	1	"monthly"	"n"	1	"F"
102092	20	23216	"f"	"single"	0	1	"monthly"	"n"	1	"F"
102419	35	23215	"m"	"single"	0	2	"monthly"	"y"	1	"F"
102698	28	23213	"m"	"single"	1	2	"monthly"	"n"	1	"F"
102513	34	23209	"m"	"single"	0	2	"weekly"	"y"	1	"F"
101389	21	23202	"m"	"married"	2	2	"weekly"	"y"	1	"F"
101842	37	23201	"f"	"married"	2	2	"weekly"	"y"	1	"F"
102835	26	23194	"f"	"single"	1	2	"weekly"	"n"	1	"F"
101551	22	23194	"m"	"married"	2	2	"weekly"	"y"	1	"F"
102395	22	23190	"f"	"single"	0	2	"monthly"	"y"	1	"F"
101666	35	23185	"f"	"married"	2	0	"weekly"	"y"	2	"F"
101078	19	23185	"m"	"married"	2	2	"monthly"	"y"	1	"F"
102860	25	23183	"f"	"single"	0	1	"monthly"	"y"	1	"F"
101693	23	23182	"m"	"married"	1	0	"monthly"	"y"	2	"F"
102117	20	23182	"f"	"single"	1	1	"monthly"	"y"	1	"F"
103463	47	23177	"m"	"divsepwid"	3	5	"weekly"	"n"	3	"F"
101665	23	23175	"f"	"married"	2	0	"weekly"	"y"	1	"F"
101233	20	23172	"m"	"married"	2	0	"weekly"	"y"	1	"F"
102840	33	23167	"m"	"single"	0	2	"monthly"	"n"	1	"F"
100945	34	23164	"f"	"married"	2	0	"weekly"	"y"	2	"F"
101046	19	23163	"f"	"married"	1	1	"weekly"	"y"	1	"F"
102798	25	23161	"m"	"single"	0	3	"weekly"	"y"	1	"F"
102894	40	23160	"f"	"divsepwid"	3	6	"weekly"	"y"	2	"V"
101963	25	23159	"f"	"married"	1	2	"monthly"	"y"	1	"F"
101671	35	23158	"m"	"married"	1	1	"monthly"	"y"	2	"F"
102838	25	23158	"f"	"single"	0	1	"monthly"	"y"	1	"F"
102420	22	23154	"f"	"single"	1	1	"monthly"	"n"	1	"V"
102890	40	23152	"f"	"divsepwid"	4	6	"weekly"	"n"	2	"F"
101555	22	23152	"f"	"married"	1	2	"monthly"	"y"	2	"F"
101247	38	23149	"m"	"married"	2	0	"weekly"	"y"	2	"F"
101401	21	23149	"m"	"married"	2	1	"monthly"	"y"	2	"F"
101676	23	23147	"m"	"married"	1	0	"weekly"	"y"	2	"F"
101797	36	23146	"f"	"married"	1	0	"monthly"	"y"	2	"F"
101084	19	23137	"f"	"married"	2	2	"monthly"	"y"	1	"F"
101845	24	23133	"m"	"married"	1	1	"monthly"	"y"	1	"F"
101808	22	23132	"m"	"married"	2	0	"weekly"	"y"	1	"F"
100942	18	23131	"f"	"married"	1	2	"weekly"	"y"	1	"F"
103546	48	23130	"m"	"divsepwid"	2	5	"weekly"	"y"	2	"F"
102578	23	23125	"f"	"single"	1	2	"weekly"	"y"	1	"F"
101207	20	23120	"m"	"married"	2	1	"monthly"	"y"	1	"F"
102850	25	23119	"m"	"single"	0	3	"weekly"	"y"	1	"F"
101979	32	23118	"f"	"married"	2	1	"monthly"	"y"	2	"F"
102809	25	23117	"m"	"single"	0	2	"monthly"	"y"	1	"F"
102501	23	23115	"f"	"single"	0	2	"monthly"	"y"	1	"F"
102386	22	23113	"f"	"single"	0	2	"weekly"	"n"	1	"F"
102537	23	23107	"f"	"single"	0	2	"monthly"	"n"	1	"F"
100925	18	23106	"m"	"married"	2	1	"monthly"	"y"	1	"F"
101113	19	23104	"f"	"married"	2	1	"monthly"	"y"	1	"F"
101805	24	23101	"f"	"married"	1	2	"weekly"	"y"	1	"F"
102404	22	23099	"f"	"single"	1	1	"weekly"	"y"	1	"F"
101407	32	23097	"f"	"married"	1	1	"monthly"	"y"	2	"F"
102099	20	23094	"m"	"single"	1	3	"monthly"	"y"	1	"F"
100920	18	23094	"f"	"married"	2	0	"weekly"	"y"	1	"F"
101051	28	23090	"m"	"married"	2	2	"weekly"	"y"	1	"F"
103466	47	23089	"f"	"divsepwid"	4	5	"weekly"	"n"	2	"F"
101681	23	23087	"m"	"married"	2	0	"weekly"	"y"	2	"F"
101045	19	23086	"m"	"married"	1	1	"weekly"	"y"	2	"F"
103924	45	23084	"f"	"married"	2	3	"weekly"	"y"	2	"F"
103693	50	23083	"m"	"divsepwid"	2	5	"weekly"	"y"	3	"F"
101964	25	23081	"m"	"married"	2	1	"monthly"	"y"	2	"F"
102245	21	23079	"m"	"single"	0	2	"monthly"	"y"	1	"F"
101541	22	23077	"f"	"married"	2	2	"monthly"	"y"	1	"F"
101049	19	23076	"m"	"married"	2	1	"monthly"	"y"	1	"F"
103384	36	23073	"f"	"divsepwid"	4	6	"weekly"	"n"	2	"F"
102520	23	23072	"m"	"single"	0	1	"weekly"	"y"	1	"F"
102725	24	23069	"f"	"single"	0	2	"weekly"	"n"	1	"F"
102832	25	23067	"m"	"single"	1	1	"monthly"	"y"	1	"F"
102115	20	23064	"f"	"single"	1	3	"monthly"	"n"	1	"F"
101391	29	23062	"m"	"married"	1	0	"weekly"	"y"	1	"F"
102260	28	23061	"m"	"single"	0	2	"weekly"	"n"	1	"F"
102244	21	23061	"m"	"single"	0	1	"monthly"	"n"	1	"F"
103918	33	23060	"m"	"married"	2	4	"weekly"	"y"	1	"F"
101930	25	23060	"m"	"married"	2	2	"weekly"	"y"	2	"F"
101364	21	23056	"f"	"married"	1	1	"weekly"	"y"	2	"F"
101204	20	23054	"f"	"married"	1	1	"weekly"	"y"	1	"F"
103051	42	23045	"m"	"divsepwid"	4	6	"weekly"	"y"	3	"V"
101848	30	23042	"f"	"married"	2	0	"monthly"	"y"	1	"F"
102549	23	23042	"m"	"single"	0	3	"monthly"	"y"	1	"F"
102864	25	23040	"m"	"single"	0	3	"monthly"	"n"	1	"F"
101532	30	23039	"m"	"married"	1	0	"weekly"	"y"	1	"F"
102240	21	23039	"m"	"single"	1	2	"weekly"	"n"	1	"F"
102082	20	23038	"f"	"single"	1	1	"weekly"	"n"	1	"F"
101392	21	23031	"m"	"married"	1	2	"monthly"	"y"	2	"F"
102109	20	23025	"m"	"single"	0	1	"weekly"	"n"	1	"V"
101083	19	23023	"f"	"married"	2	1	"weekly"	"y"	2	"F"
101402	21	23021	"m"	"married"	2	1	"weekly"	"y"	1	"F"
101111	19	23018	"m"	"married"	2	2	"monthly"	"y"	1	"F"
101552	22	23009	"m"	"married"	1	0	"monthly"	"y"	2	"F"
102812	25	23007	"f"	"single"	1	1	"monthly"	"y"	1	"V"
102421	22	23006	"f"	"single"	1	1	"weekly"	"y"	1	"F"
103475	29	23005	"m"	"divsepwid"	3	6	"weekly"	"y"	3	"V"
102693	32	23001	"m"	"single"	1	2	"weekly"	"n"	1	"F"
102249	21	23001	"f"	"single"	0	3	"weekly"	"y"	1	"F"
102174	21	22994	"m"	"single"	1	1	"weekly"	"n"	1	"F"
102476	23	22989	"f"	"single"	0	2	"monthly"	"y"	1	"F"
103039	42	22980	"f"	"divsepwid"	4	5	"weekly"	"y"	3	"F"
101014	19	22980	"f"	"married"	2	1	"monthly"	"y"	1	"F"
101441	22	22972	"f"	"married"	1	0	"weekly"	"y"	2	"F"
103615	37	22970	"m"	"divsepwid"	2	6	"weekly"	"y"	2	"F"
101039	19	22964	"m"	"married"	2	1	"monthly"	"y"	1	"F"
102951	41	22962	"f"	"divsepwid"	3	6	"weekly"	"n"	3	"F"
101293	21	22961	"m"	"married"	1	1	"monthly"	"y"	2	"F"
102466	23	22952	"f"	"single"	1	1	"monthly"	"y"	1	"F"
100880	18	22950	"m"	"married"	1	0	"monthly"	"y"	2	"F"
102136	21	22945	"m"	"single"	0	2	"monthly"	"n"	1	"F"
101590	36	22942	"m"	"married"	1	2	"monthly"	"y"	2	"F"
100963	19	22940	"m"	"married"	1	2	"monthly"	"y"	1	"F"
100998	19	22940	"m"	"married"	2	1	"monthly"	"y"	1	"F"
102206	28	22938	"f"	"single"	0	1	"weekly"	"y"	1	"F"
103746	40	22930	"f"	"married"	3	4	"weekly"	"y"	1	"F"
103808	33	22925	"f"	"married"	2	4	"weekly"	"y"	1	"F"
102473	32	22925	"m"	"single"	1	2	"monthly"	"n"	1	"F"
100866	18	22925	"m"	"married"	1	2	"monthly"	"y"	1	"F"
101733	24	22923	"f"	"married"	2	1	"weekly"	"y"	2	"F"
102344	22	22919	"m"	"single"	1	3	"monthly"	"n"	1	"F"
101883	25	22918	"m"	"married"	2	1	"monthly"	"y"	1	"F"
102180	21	22918	"m"	"single"	0	3	"weekly"	"n"	1	"F"
101620	23	22912	"m"	"married"	2	0	"monthly"	"y"	2	"F"
103810	42	22905	"f"	"married"	2	3	"monthly"	"y"	1	"F"
101918	26	22905	"m"	"married"	1	0	"monthly"	"y"	1	"F"
102198	21	22901	"m"	"single"	0	3	"monthly"	"y"	1	"F"
101426	30	22889	"m"	"married"	2	1	"monthly"	"y"	1	"F"
101467	22	22889	"m"	"married"	1	1	"monthly"	"y"	2	"F"
101187	20	22888	"f"	"married"	1	2	"monthly"	"y"	1	"F"
101037	26	22884	"f"	"married"	2	0	"monthly"	"y"	2	"F"
102595	24	22883	"f"	"single"	0	2	"monthly"	"n"	1	"F"
102303	22	22882	"m"	"single"	0	2	"monthly"	"n"	1	"F"
103287	45	22877	"f"	"divsepwid"	4	6	"weekly"	"n"	3	"F"
101767	24	22877	"m"	"married"	2	0	"monthly"	"y"	1	"F"
102045	20	22868	"f"	"single"	0	1	"weekly"	"y"	1	"F"
101123	20	22866	"f"	"married"	1	1	"monthly"	"y"	1	"F"
101923	25	22864	"m"	"married"	2	2	"monthly"	"y"	2	"F"
101777	27	22857	"m"	"married"	1	0	"monthly"	"y"	1	"F"
103273	45	22849	"f"	"divsepwid"	2	5	"weekly"	"y"	2	"F"
103441	37	22848	"m"	"divsepwid"	3	6	"weekly"	"n"	2	"F"
102487	30	22845	"m"	"single"	1	1	"monthly"	"y"	1	"F"
101585	23	22845	"f"	"married"	1	2	"weekly"	"y"	1	"F"
103359	35	22844	"f"	"divsepwid"	3	5	"weekly"	"n"	2	"V"
102313	22	22833	"f"	"single"	0	2	"monthly"	"y"	1	"F"
100955	19	22833	"f"	"married"	1	2	"weekly"	"y"	2	"F"
102301	35	22831	"f"	"single"	0	1	"monthly"	"y"	1	"F"
101771	24	22830	"f"	"married"	1	1	"weekly"	"y"	2	"F"
101781	24	22829	"m"	"married"	1	1	"weekly"	"y"	2	"F"
102208	21	22821	"f"	"single"	0	2	"weekly"	"y"	1	"F"
102000	20	22821	"f"	"single"	0	1	"weekly"	"n"	1	"F"
101488	37	22818	"m"	"married"	1	2	"weekly"	"y"	2	"F"
102181	21	22818	"m"	"single"	1	1	"monthly"	"n"	1	"F"
101865	25	22817	"f"	"married"	1	0	"monthly"	"y"	2	"F"
100817	18	22817	"m"	"married"	1	2	"monthly"	"y"	1	"F"
102434	23	22816	"f"	"single"	1	2	"weekly"	"n"	1	"F"
102776	34	22814	"f"	"single"	1	1	"monthly"	"n"	1	"F"
100953	38	22812	"m"	"married"	1	0	"weekly"	"y"	1	"F"
102616	24	22810	"f"	"single"	0	1	"weekly"	"n"	1	"F"
101484	22	22810	"f"	"married"	2	2	"weekly"	"y"	2	"F"
100952	19	22807	"f"	"married"	1	0	"monthly"	"y"	1	"F"
103205	44	22801	"f"	"divsepwid"	3	6	"weekly"	"y"	3	"V"
101476	22	22798	"m"	"married"	1	1	"weekly"	"y"	1	"V"
102949	41	22797	"f"	"divsepwid"	3	6	"weekly"	"y"	2	"F"
100886	18	22795	"m"	"married"	1	2	"monthly"	"y"	1	"F"
102955	41	22793	"f"	"divsepwid"	2	5	"weekly"	"y"	3	"F"
101174	38	22789	"m"	"married"	1	0	"weekly"	"y"	2	"F"
100971	19	22789	"f"	"married"	2	2	"monthly"	"y"	1	"F"
102057	20	22787	"f"	"single"	1	2	"weekly"	"n"	1	"F"
103037	42	22775	"f"	"divsepwid"	3	6	"weekly"	"n"	3	"F"
102606	24	22775	"f"	"single"	1	2	"monthly"	"y"	1	"F"
101036	19	22775	"m"	"married"	1	2	"weekly"	"y"	1	"F"
101869	25	22763	"f"	"married"	2	2	"weekly"	"y"	2	"F"
103531	48	22760	"m"	"divsepwid"	2	5	"weekly"	"y"	3	"F"
102664	37	22758	"m"	"single"	0	3	"monthly"	"n"	1	"F"
103457	30	22756	"m"	"divsepwid"	4	5	"weekly"	"n"	3	"F"
103983	47	22756	"m"	"married"	3	4	"monthly"	"y"	1	"F"
102947	41	22752	"m"	"divsepwid"	3	5	"weekly"	"y"	3	"F"
101035	26	22750	"f"	"married"	1	2	"weekly"	"y"	1	"F"
102797	25	22750	"m"	"single"	1	3	"monthly"	"n"	1	"F"
101149	32	22743	"m"	"married"	1	0	"weekly"	"y"	1	"F"
102330	22	22743	"f"	"single"	0	3	"weekly"	"y"	1	"F"
103616	49	22742	"f"	"divsepwid"	2	6	"weekly"	"y"	3	"F"
102639	36	22742	"m"	"single"	0	1	"monthly"	"n"	1	"F"
101449	22	22741	"f"	"married"	1	0	"weekly"	"y"	2	"F"
101200	20	22738	"f"	"married"	1	1	"weekly"	"y"	1	"F"
100851	18	22729	"f"	"married"	2	2	"weekly"	"y"	1	"F"
102358	22	22725	"f"	"single"	1	3	"weekly"	"y"	1	"F"
101341	21	22725	"f"	"married"	2	1	"weekly"	"y"	1	"F"
100887	18	22724	"f"	"married"	1	2	"weekly"	"y"	1	"V"
101857	25	22710	"f"	"married"	1	1	"weekly"	"y"	1	"F"
100821	18	22707	"m"	"married"	1	1	"weekly"	"y"	1	"V"
101286	21	22705	"m"	"married"	2	1	"weekly"	"y"	2	"F"
103031	42	22703	"f"	"divsepwid"	3	6	"weekly"	"n"	3	"F"
100835	18	22699	"m"	"married"	1	2	"monthly"	"y"	2	"F"
101193	20	22694	"f"	"married"	1	0	"monthly"	"y"	1	"F"
101910	25	22692	"f"	"married"	1	1	"weekly"	"y"	1	"F"
100959	19	22685	"m"	"married"	2	2	"monthly"	"y"	1	"F"
101786	24	22677	"f"	"married"	1	0	"weekly"	"y"	1	"V"
103532	48	22673	"f"	"divsepwid"	2	5	"weekly"	"n"	2	"F"
101158	20	22672	"f"	"married"	1	1	"monthly"	"y"	2	"F"
100870	18	22668	"m"	"married"	2	0	"monthly"	"y"	2	"F"
101609	23	22666	"f"	"married"	1	1	"monthly"	"y"	1	"F"
102299	22	22666	"f"	"single"	0	1	"monthly"	"y"	1	"F"
101197	20	22665	"f"	"married"	2	2	"weekly"	"y"	2	"F"
101603	23	22663	"m"	"married"	2	1	"monthly"	"y"	2	"F"
100865	18	22662	"m"	"married"	1	1	"weekly"	"y"	2	"F"
102352	22	22659	"m"	"single"	1	3	"weekly"	"n"	1	"F"
103035	42	22651	"m"	"divsepwid"	2	6	"weekly"	"y"	3	"V"
101150	20	22650	"m"	"married"	1	0	"weekly"	"y"	1	"V"
101482	36	22643	"m"	"married"	2	2	"monthly"	"y"	1	"V"
102946	41	22638	"f"	"divsepwid"	2	6	"weekly"	"n"	2	"F"
103878	44	22631	"m"	"married"	2	3	"weekly"	"y"	2	"F"
102021	20	22618	"m"	"single"	1	1	"monthly"	"n"	1	"F"
102024	20	22617	"m"	"single"	0	2	"weekly"	"n"	1	"F"
101769	32	22615	"m"	"married"	2	2	"monthly"	"y"	2	"F"
102032	20	22614	"f"	"single"	0	2	"weekly"	"n"	1	"F"
102134	21	22607	"f"	"single"	0	1	"monthly"	"n"	1	"F"
101489	22	22602	"m"	"married"	2	0	"monthly"	"y"	1	"F"
102611	24	22595	"f"	"single"	0	3	"monthly"	"n"	1	"F"
101772	24	22593	"m"	"married"	1	2	"weekly"	"y"	1	"F"
101911	25	22590	"f"	"married"	1	2	"monthly"	"y"	1	"F"
100993	19	22585	"f"	"married"	1	2	"monthly"	"y"	2	"F"
103364	46	22584	"m"	"divsepwid"	4	6	"weekly"	"n"	2	"F"
102334	22	22583	"m"	"single"	0	1	"monthly"	"n"	1	"F"
102661	24	22580	"m"	"single"	0	2	"monthly"	"n"	1	"F"
101163	20	22580	"f"	"married"	2	1	"monthly"	"y"	1	"F"
102140	21	22579	"m"	"single"	0	3	"monthly"	"n"	1	"F"
101188	20	22569	"m"	"married"	2	0	"weekly"	"y"	2	"F"
103444	38	22564	"f"	"divsepwid"	4	5	"weekly"	"y"	2	"V"
101182	20	22561	"m"	"married"	1	1	"monthly"	"y"	1	"F"
101902	25	22559	"m"	"married"	1	0	"monthly"	"y"	2	"F"
103366	36	22558	"m"	"divsepwid"	2	6	"weekly"	"n"	3	"F"
103611	49	22544	"f"	"divsepwid"	3	5	"weekly"	"y"	2	"F"
103915	45	22543	"f"	"married"	2	4	"weekly"	"y"	2	"V"
100981	19	22543	"f"	"married"	1	1	"weekly"	"y"	1	"F"
101583	23	22538	"f"	"married"	1	2	"monthly"	"y"	2	"F"
